Dataset_AffDisplayName_Last	Dataset_AffLatitude_Last	Dataset_AffLongitude_Last	usages	corporation	cumpct
Chinese Academy of Sciences	39.68156	-75.7518845	248	False	0.8651885720858675
Duke University	36.00111	-78.93889	225	False	0.8684237012753598
University of Freiburg	47.99417	7.846939999999999	219	False	0.8715725603531324
Peking University	39.98972	116.305283	196	False	0.874390717335979
Intel	37.3879166	-121.963531	188	True	0.8770938475031992
Adobe Systems	37.33083	-121.893608	181	True	0.8796963292067463
University of Cambridge	52.20528	0.11722	176	False	0.882226919150527
University of Hong Kong	22.28417	114.137779	172	False	0.8846999956864944
University of Waterloo	43.46889	-80.54	158	False	0.8869717752951157
University of Sydney	-33.88778	151.187225	156	False	0.8892147981998303
Seoul National University	37.46	126.95	156	False	0.891457821104545
University of Trento	46.0694275	11.1211166	148	False	0.8935858171936333
Technische Universität München	48.14806	11.56806	139	False	0.8955844081151418
Michigan State University	42.723	-84.48100000000002	138	False	0.8975686206846971
University of Texas at San Antonio	29.59	-98.61696	136	False	0.8995240765503458
Oregon State University	44.56458660000001	-123.2757	134	False	0.9014507757120879
ShanghaiTech University	31.1857433	121.596436	133	False	0.9033630965218766
fondazione bruno kessler	46.06316	11.1244221	131	False	0.9052466606277588
Radboud University Nijmegen	51.8194427	5.865278	124	False	0.9070295762699679
University of Tokyo	35.71333	139.762222	123	False	0.9087981135602238
University of California, Santa Barbara	34.41254	-119.848129	120	False	0.9105235157946197
Tel Aviv University	32.1138878	34.80417	118	False	0.912220161325109
University of Bonn	50.73389	7.10222	116	False	0.9138880501516916
University of Helsinki	60.16944	24.95	110	False	0.9154696688665546
University of Denver	39.67833	-104.962219	109	False	0.9170369092294641
Courant Institute of Mathematical Sciences	40.72858	-73.99552	108	False	0.9185897712404204
Czech Technical University in Prague	50.1021652	14.3884716	105	False	0.9200994981955168
Poznań University of Technology	52.3942	16.9183	99	False	0.9215229550388935
Polish Academy of Sciences	52.22143	21.0143452	99	False	0.92294641188227
Wuhan University	30.54083	114.361107	97	False	0.9243411120217401
Charles University in Prague	50.0884	14.4037	96	False	0.9257214338092568
Hong Kong University of Science and Technology	22.3375	114.263	96	False	0.9271017555967735
King Abdullah University of Science and Technology	22.3126011	39.11047	94	False	0.9284533206803837
Sun Yat-sen University	30.5408325	114.36111499999998	94	False	0.9298048857639938
University of Pennsylvania	39.95	-75.19	94	False	0.9311564508476039
Yahoo!	37.41711	-122.025284	89	True	0.9324361241714475
Hong Kong Polytechnic University	22.3041649	114.179108	87	False	0.9336870407913845
Yale University	41.31111	-72.92667	85	False	0.9349092007074149
University of Pittsburgh	40.4445648	-79.95328	84	False	0.9361169822714921
Sichuan University	30.63016	104.087723	81	False	0.9372816287797092
Imperial College London	51.4983063	-0.17688199999999998	81	False	0.9384462752879265
Huawei	48.83311	2.259351	80	True	0.9395965434441904
University of California, San Diego	32.881	-117.238	80	False	0.9407468116004544
United States Naval Academy	38.983	-76.485	79	False	0.9418827014047649
University of Sheffield	53.38139	-1.488272	77	False	0.942989834505169
University of Texas at Austin	30.286140000000003	-97.73942	76	False	0.9440825892536198
Saarland University	49.25556	7.04167	74	False	0.9451465872981639
Information Technology University	31.5585728	74.35269	74	False	0.946210585342708
University of Amsterdam	52.36833	4.8902800000000015	71	False	0.9472314483313923
Brandeis University	42.3656654	-71.25974000000002	65	False	0.9481660412083567
Sapienza University of Rome	41.90333	12.51583	63	False	0.9490718773814145
Shanghai Jiao Tong University	31.20083	121.429718	62	False	0.9499633352025191
University of Adelaide	-34.91916	138.604141	58	False	0.9507972796158104
National Institute of Information and Communications Technology	35.70925	139.487778	58	False	0.9516312240291018
University of Delaware	39.67911	-75.75216999999998	56	False	0.9524364117384866
University of Oulu	65.05917	25.46611	52	False	0.9531840860400581
University of Rochester	43.128334	-77.628334	52	False	0.9539317603416296
University of Erlangen-Nuremberg	49.5979156	11.0047693	52	False	0.9546794346432012
Cardiff University	51.4877	-3.179	48	False	0.9553695955369595
Université catholique de Louvain	50.6696129	4.61226368	47	False	0.9560453780787647
University of Zurich	47.37472	8.54833	46	False	0.9567067822686164
Rochester Institute of Technology	43.08441	-77.67495	46	False	0.9573681864584681
National Taiwan University	25.016	121.536	46	False	0.9580295906483199
Indian Institutes of Technology	17.591010999999998	78.12210999999998	46	False	0.9586909948381717
University of Utah	40.765	-111.85	45	False	0.9593380206760701
University of Tübingen	48.525	9.05889	43	False	0.959956289810062
National Institutes of Health	39.0004425	-77.1023941	43	False	0.9605745589440539
Rutgers University	40.50167	-74.44806	40	False	0.9611496930221858
Queen Mary University of London	51.52306	-0.04028	40	False	0.9617248271003178
Tencent	22.5404949	113.934555	39	True	0.9622855828264965
Simon Fraser University	49.2767639	-122.917953	39	False	0.9628463385526751
VU University Amsterdam	52.33389	4.865	38	False	0.9633927159269005
McGill University	45.50417	-73.57472	37	False	0.9639247149491725
University of St. Gallen	47.43167	9.37472	37	False	0.9644567139714446
Columbia University	40.8075	-73.96194	36	False	0.9649743346417634
Canadian Institute for Advanced Research	43.65538	-79.38645	36	False	0.9654919553120821
École Polytechnique Fédérale de Lausanne	46.52028	6.5655600000000005	36	False	0.9660095759824009
Australian National University	-35.2778	149.1205	35	False	0.9665128183007664
University of Surrey	51.24306	-0.58944	34	False	0.9670016822671785
University at Buffalo	43.0	-78.78917	33	False	0.9674761678816374
Pompeu Fabra University	41.37917	2.17972	32	False	0.9679362751441429
University of Southampton	50.93463	-1.39595	32	False	0.9683963824066486
Foundation for Research & Technology – Hellas	35.33633	25.36654	31	False	0.9688421113172008
University of Groningen	53.21917	6.56278	31	False	0.969287840227753
Mitsubishi Electric Research Laboratories	42.3664436	-71.08516	31	True	0.9697335691383053
Naver Corporation	37.4032669	127.128281	31	True	0.9701792980488576
Ryerson University	43.65773770000001	-79.38018000000002	30	False	0.9706106486074566
University of Strasbourg	48.58028	7.76444	30	False	0.9710419991660556
Technical University of Berlin	52.51194	13.32639	30	False	0.9714733497246546
Khalifa University	24.4479256	54.3948631	29	False	0.9718903219313002
University of Texas at Arlington	32.731	-97.115	28	False	0.9722929157859926
National Institute of Informatics	35.69246289999999	139.7581	26	False	0.9726667529367784
University at Albany, SUNY	42.68619	-73.82388	26	False	0.9730405900875642
Indiana University	39.167	-86.52138520000003	26	False	0.9734144272383499
Tokyo Institute of Technology	35.51389	139.483337	26	False	0.9737882643891357
Autonomous University of Barcelona	41.50028	2.10778	26	False	0.9741621015399214
Nankai University	39.10111	117.164719	24	False	0.9745071819868006
Samsung	37.46	126.95	24	True	0.9748522624336798
University of Massachusetts Amherst	42.38889	-72.52778	24	False	0.975197342880559
École Polytechnique de Montréal	45.505	-73.61399999999998	24	False	0.9755424233274382
Boston University	42.3496	-71.0997	24	False	0.9758875037743174
Baidu	39.05095	116.300766	23	True	0.9762182058692432
Institute for Infocomm Research Singapore	1.299953	103.787643	23	False	0.9765489079641692
Honda	35.54557420000001	139.44988999999998	23	True	0.9768796100590951
Katholieke Universiteit Leuven	50.878	4.7	22	False	0.9771959338020676
Monash University, Clayton campus	-37.91	145.134	22	False	0.9775122575450402
Graz University of Technology	47.06889	15.45	21	False	0.9778142029360595
Ohio State University	40.0	-83.0145	21	False	0.9781161483270787
Amazon.com	47.59152	-122.317238	20	True	0.9784037153661447
Indian Institute of Science	13.01978	77.56605	20	False	0.9786912824052107
Southwest Jiaotong University	30.769440000000003	103.984718	20	False	0.9789788494442767
University of Mainz	49.99306	8.24167	20	False	0.9792664164833427
University of California, Irvine	33.64535	-117.842644	19	False	0.9795396051704554
Harbin Institute of Technology	45.7469978	126.630692	19	False	0.979812793857568
Beihang University	39.98	116.340828	18	False	0.9800716041927274
Assiut University	27.18778	31.17028	18	False	0.9803304145278868
Huazhong University of Science and Technology	30.51	114.41	18	False	0.9805892248630462
International Institute of Information Technology, Hyderabad	17.4456	78.3497	18	False	0.9808480351982056
Toyota	29.751161600000003	-95.36219	17	True	0.9810924671814116
Austrian Institute of Technology	47.97611	16.50861	17	False	0.9813368991646177
York University	43.77306	-79.50361	17	False	0.9815813311478239
University of Edinburgh	55.9473877	-3.187194	17	False	0.9818257631310299
National Research Council	38.89705	-77.01924	16	False	0.9820558167622827
Heidelberg University	49.41028	8.706389999999999	16	False	0.9822858703935355
University of Notre Dame	41.7029953	-86.2389755	16	False	0.9825159240247883
National Center for Supercomputing Applications	42.67421	23.368170000000006	16	False	0.9827459776560411
University of Bristol	51.45639	-2.6044400000000003	16	False	0.9829760312872938
University of Alicante	38.38464000000001	-0.5131472	16	False	0.9832060849185467
Lawrence Livermore National Laboratory	37.69	-121.71	15	False	0.9834217601978461
Northeastern University	42.33889	-71.09028	15	False	0.9836374354771457
Idiap Research Institute	46.10906	7.08471	15	False	0.9838531107564451
Siemens	48.144722	11.576423599999998	15	True	0.9840687860357445
North China Electric Power University	40.0900345	116.309776	15	False	0.9842844613150441
Hacettepe University	39.86722	32.73444	14	False	0.9844857582423903
University of Virginia	38.035	-78.505	14	False	0.9846870551697364
Emory University	33.79111	-84.32333	14	False	0.9848883520970826
Boğaziçi University	41.0835571	29.0505981	14	False	0.9850896490244289
Fudan University	31.298890000000004	121.499168	14	False	0.985290945951775
Open University of Israel	32.18867	34.8878021	14	False	0.9854922428791212
University of California, Riverside	33.975559999999994	-117.331108	14	False	0.9856935398064673
Brigham and Women's Hospital	42.3261	-71.1493	14	False	0.9858948367338136
University of Modena and Reggio Emilia	44.645	10.92778	14	False	0.9860961336611598
SenseTime	22.299797100000006	114.178757	13	True	0.9862830522365527
Pohang University of Science and Technology	36.0108833	129.322662	13	False	0.9864699708119455
University of Science and Technology of China	31.8219719	117.280586	13	False	0.9866568893873384
Hanyang University	37.55639	127.044441	13	False	0.9868438079627313
Unity Technologies	37.78756	-122.403694	13	True	0.9870307265381242
Tampere University of Technology	61.44944	23.86	13	False	0.9872176451135171
University of Jena	50.92833	11.58222	13	False	0.9874045636889099
Stony Brook University	40.9142227	-73.11623	13	False	0.9875914822643028
Polytechnic University of Valencia	39.48165	-0.3438083	12	False	0.9877640224877424
Memorial Sloan Kettering Cancer Center	40.7640953	-73.95684	12	False	0.987936562711182
University of Nottingham	52.93899999999999	-1.197	12	False	0.9881091029346216
University of Liège	50.64083	5.57472	11	False	0.9882672648061079
Pennsylvania State University	40.79611	-77.86278	11	False	0.9884254266775943
University of Technology, Sydney	-33.88361	151.200836	10	False	0.9885692101971272
Bosch	48.8824921	9.080398	10	True	0.9887129937166602
Karlsruhe Institute of Technology	49.00944000000001	8.411669999999999	10	False	0.9888567772361931
Open University of Catalonia	41.4148026	2.133556	10	False	0.9890005607557262
Vienna University of Technology	48.19889000000001	16.37	10	False	0.9891443442752592
Heriot-Watt University	55.9093628	-3.320113	10	False	0.9892881277947921
University of Colorado Boulder	40.00667	-105.26722	10	False	0.9894319113143252
Autonomous University of Madrid	40.5453	-3.69611	10	False	0.9895756948338581
Iowa State University	42.02395	-93.64833	9	False	0.9897051000014379
University of Oregon	44.045	-123.075	9	False	0.9898345051690175
Zhejiang University	30.26361	120.120827	9	False	0.9899639103365973
Worcester Polytechnic Institute	42.2734871	-71.80735	9	False	0.9900933155041769
National University of Defense Technology	28.2340946	113.011978	8	False	0.9902083423198033
University of Twente	52.2427368	6.853264	8	False	0.9903233691354297
Georgetown University	38.90722	-77.07278000000002	8	False	0.9904383959510561
Fraunhofer Society	48.14277	11.5281029	8	True	0.9905534227666825
eBay	37.294342	-121.921494	8	True	0.9906684495823089
University of Nevada, Las Vegas	36.10779	-115.143761	8	False	0.9907834763979353
Rensselaer Polytechnic Institute	42.73	-73.6775	7	False	0.9908841248616084
German Research Centre for Artificial Intelligence	49.42944	7.7519399999999985	7	False	0.9909847733252815
University of Copenhagen	55.67972	12.5725	7	False	0.9910854217889545
Universidade Federal do Rio Grande do Sul	-30.032438300000006	-51.2193146	7	False	0.9911860702526276
German Aerospace Center	50.85507	7.119569	7	False	0.9912867187163007
Bar-Ilan University	32.06778	34.8425	7	False	0.9913873671799738
University of Beira Interior	40.27738	-7.50887	7	False	0.991488015643647
Indian Institute of Technology Madras	12.99151	80.23362	7	False	0.99158866410732
Technische Universität Darmstadt	49.87499620000001	8.656517	7	False	0.9916893125709931
Qatar University	25.375	51.48889000000001	7	False	0.9917899610346662
Northwestern Polytechnical University	34.2412529	108.915062	7	False	0.9918906094983393
Indraprastha Institute of Information Technology	28.54444	77.2725	7	False	0.9919912579620124
James Cook University	-19.32778	146.758331	7	False	0.9920919064256855
Aston University	52.486	-1.8895	7	False	0.9921925548893585
Singapore University of Technology and Design	1.34010279	103.96376	6	False	0.9922788250010783
Ritsumeikan University	35.0325775	135.724045	6	False	0.9923650951127981
Universidade Federal de Minas Gerais	-19.8719044	-43.9662476	6	False	0.9924513652245179
University of Ljubljana	46.04889	14.50389	6	False	0.9925376353362377
The Turing Institute	55.862175	-4.243518	6	False	0.9926239054479575
Trinity College, Dublin	53.3444	-6.2577	6	False	0.9927101755596773
George Washington University	38.9007	-77.0508	6	False	0.9927964456713971
Jordan University of Science and Technology	32.47889	35.985	6	False	0.9928827157831169
Ludwig Maximilian University of Munich	48.15083	11.58028	6	False	0.9929689858948367
Xi'an Jiaotong University	34.24722	108.979172	6	False	0.9930552560065565
University of Würzburg	49.78806	9.93528	6	False	0.9931415261182763
Athens University of Economics and Business	37.99389	23.73222	6	False	0.9932277962299961
Information Technology Institute	30.0710239	31.0211849	6	False	0.9933140663417159
University of the Basque Country	43.33556	-2.97833	5	False	0.9933859581014824
Manchester Metropolitan University	53.4705544	-2.238611	5	False	0.9934578498612489
George Mason University	38.8308	-77.3075	5	False	0.9935297416210154
South China University of Technology	23.1513	113.3446	5	False	0.9936016333807819
Soochow University (Suzhou)	31.31083	120.635559	5	False	0.9936735251405484
McGovern Institute for Brain Research	42.36226	-71.09165	5	False	0.9937454169003149
French Institute for Research in Computer Science and Automation	48.83716	2.103484	5	False	0.9938173086600813
Leibniz University of Hanover	52.3822136	9.717728	5	False	0.9938892004198479
Hefei University of Technology	31.82057	117.229012	5	False	0.9939610921796144
University of A Coruña	43.3506432	-8.415947000000001	5	False	0.9940329839393809
Westlake University	30.1929131	120.09449	5	False	0.9941048756991474
IT University of Copenhagen	55.65971999999999	12.59111	5	False	0.9941767674589138
University of California	37.80217	-122.271278	5	False	0.9942486592186803
Dublin City University	53.3849525	-6.256542	5	False	0.9943205509784468
Academia Sinica	25.0420628	121.616745	5	False	0.9943924427382134
Georgia State University	33.75278	-84.38611	4	False	0.9944499561460265
Metropolitan University	18.3867779	-66.06235	4	False	0.9945074695538397
IRI	41.88477	-87.64169	4	True	0.994564982961653
University of Koblenz and Landau	49.20444000000001	8.10861	4	False	0.9946224963694661
University of Upper Alsace	48.07711	7.370619	4	False	0.9946800097772793
University of Oslo	59.93993760000001	10.722064	4	False	0.9947375231850926
National Institute of Advanced Industrial Science and Technology	36.06024	140.1331	4	False	0.9947950365929057
Valeo	48.8812828	2.29005766	4	True	0.9948525500007189
Norwegian University of Science and Technology	63.41944	10.4025	4	False	0.9949100634085322
University of Bremen	53.10861	8.85361	4	False	0.9949675768163453
University of Melbourne	-37.7963	144.9614	4	False	0.9950250902241585
Singapore Management University	1.29667	103.849716	4	False	0.9950826036319717
De La Salle University	14.5642643	120.993736	4	False	0.9951401170397849
City University of Hong Kong	22.336422	114.172989	4	False	0.9951976304475981
Medical University of Vienna	48.22	16.35139	4	False	0.9952551438554113
Tianjin University	39.1081657	117.17881	4	False	0.9953126572632245
Vietnam National University, Ho Chi Minh City	10.7828	106.6952	4	False	0.9953701706710377
Osaka University	34.81917	135.526672	4	False	0.9954276840788508
Kitware	42.84963610000001	-73.75922390000002	4	True	0.9954851974866641
Berlin State Library	52.50639	13.37028	4	True	0.9955427108944773
Hitachi	37.56259	126.980247	4	True	0.9956002243022904
University of Haifa	32.7625	35.01806	4	False	0.9956577377101037
University of Zagreb	45.81067279999999	15.9700975	4	False	0.9957152511179168
Ural Federal University	56.844	60.6539	3	False	0.9957583861737768
University of Florence	43.77778	11.25861	3	False	0.9958015212296366
Tokyo Metropolitan University	35.61667	139.37721299999998	3	False	0.9958446562854966
Dartmouth College	43.70333	-72.28833	3	False	0.9958877913413564
University of British Columbia	49.26111	-123.253059	3	False	0.9959309263972164
General Electric	41.2161942	-73.25036	3	True	0.9959740614530762
Macau University of Science and Technology	22.1524487	113.5677	3	False	0.9960171965089362
Adam Mickiewicz University in Poznań	52.40778	16.91556	3	False	0.996060331564796
University of Cyprus	35.15972	33.37778	3	False	0.996103466620656
Loyola Marymount University	33.97	-118.418	3	False	0.9961466016765158
University College Dublin	53.30833000000001	-6.22222	3	False	0.9961897367323758
Lehigh University	40.60717	-75.37899999999998	3	False	0.9962328717882356
KAIST	36.372	127.363	3	False	0.9962760068440956
Durham University	54.773	-1.574	3	False	0.9963191418999554
Harvard University	42.37444	-71.11694	3	False	0.9963622769558154
Indian Institute of Technology Roorkee	29.86444	77.89639	3	False	0.9964054120116752
Texas A&M University	30.6103687	-96.3440552	3	False	0.9964485470675352
Politehnica University of Bucharest	44.43833	26.05139	3	False	0.996491682123395
Central European Institute of Technology	49.20179	16.60367	3	False	0.996534817179255
Bangladesh University of Engineering and Technology	23.72667	90.39286	3	False	0.9965779522351148
Bandung Institute of Technology	-6.889852	107.610374	3	False	0.9966210872909748
National Tsing Hua University	24.79361	120.992783	3	False	0.9966642223468346
Sony Broadcast & Professional Research Laboratories	25.0550537	121.532104	3	True	0.9967073574026944
University of Mannheim	49.4832	8.4647	3	False	0.9967504924585544
Inner Mongolia University	40.8130875	111.689507	3	False	0.9967936275144142
Institut national des sciences appliquées de Rouen	49.38583	1.06833	3	False	0.9968367625702742
University of Lisbon	38.7525	-9.158889	3	False	0.996879897626134
Goethe University Frankfurt	50.11944	8.65139	3	False	0.996923032681994
Beuth University of Applied Sciences Berlin	52.54417	13.35278	3	False	0.9969661677378538
University of Paris	48.84861	2.3433330000000003	3	False	0.9970093027937138
Ankara University	39.9367	32.8303	3	False	0.9970524378495736
Chemnitz University of Technology	50.81361	12.92917	3	False	0.9970955729054336
North South University	23.794	90.4035	3	False	0.9971387079612934
Bilkent University	39.868	32.7487	2	False	0.9971674646652001
University of South Australia	-34.92049	138.606781	2	False	0.9971962213691067
University of Science and Technology Houari Boumediene	36.716	3.1830000000000003	2	False	0.9972249780730132
Binghamton University	42.08925	-75.96989	2	False	0.9972537347769199
Xidian University	34.229805	108.915833	2	False	0.9972824914808265
University of Potsdam	52.40111	13.01194	2	False	0.997311248184733
Braunschweig University of Technology	52.27361	10.52972	2	False	0.9973400048886397
Beijing Electronic Science and Technology Institute	39.83696	116.280457	2	False	0.9973687615925463
University of Florida	29.64833	-82.34944	2	False	0.9973975182964528
University of Catania	37.50361	15.086670000000002	2	False	0.9974262750003594
California Polytechnic State University	35.30167	-120.659821	2	False	0.9974550317042661
Dalle Molle Institute for Artificial Intelligence Research	46.02619	8.918481	2	False	0.9974837884081726
University of Milano-Bicocca	45.51444	9.21333	2	False	0.9975125451120792
University of Milan	45.4609871	9.19459152	2	False	0.9975413018159859
Bauhaus University, Weimar	50.97444	11.32833	2	False	0.9975700585198924
University of Dayton	39.74041370000001	-84.1792145	2	False	0.997598815223799
University of Udine	46.08083	13.211670000000002	2	False	0.9976275719277057
Alibaba Group	30.2978554	120.148506	2	True	0.9976563286316122
University of Idaho	46.726000000000006	-117.011	2	False	0.9976850853355188
United Arab Emirates University	24.2287655	55.7474632	2	False	0.9977138420394255
Aalborg University	57.015	9.985	2	False	0.997742598743332
Temple University	39.981	-75.16	2	False	0.9977713554472386
Malaviya National Institute of Technology, Jaipur	26.8622284	75.81564	2	False	0.9978001121511453
Ghent University	51.0461121	3.7275	2	False	0.9978288688550518
Middle East Technical University	39.89139	32.78472	2	False	0.9978576255589584
Instituto Tecnológico de Aeronáutica	-23.2101326	-45.87678	2	False	0.9978863822628651
Sharif University of Technology	35.7017975	51.35144	2	False	0.9979151389667716
Moscow Institute of Physics and Technology	55.92944	37.52139	2	False	0.9979438956706782
Nanjing University	32.05611	118.775	2	False	0.9979726523745849
SRI International	37.4576	-122.175308	2	True	0.9980014090784914
Naresuan University	16.745279999999998	100.191109	2	False	0.998030165782398
Rice University	29.71694	-95.40278	2	False	0.9980589224863046
Renmin University of China	39.97028	116.31778	2	False	0.9980876791902112
Information Sciences Institute	33.9802	-118.440033	2	False	0.9981164358941178
National and Kapodistrian University of Athens	37.98083	23.733888600000004	2	False	0.9981451925980244
Qatar Computing Research Institute	25.3193741	51.52797	2	False	0.998173949301931
Indira Gandhi Centre for Atomic Research	12.5139751	80.16294	2	True	0.9982027060058376
Nippon Telegraph and Telephone	35.68408	139.808853	2	True	0.9982314627097442
Indian Institute of Technology Gandhinagar	23.2137241	72.6846161	2	False	0.9982602194136508
M. S. Ramaiah Institute of Technology	13.029972099999998	77.56497	2	False	0.9982889761175574
Iran University of Science and Technology	35.74218	51.5041122	2	False	0.998317732821464
Federal University of Paraná	-25.42889	-49.2675	2	False	0.9983464895253706
Fuzhou University	26.0768	119.266533	2	False	0.9983752462292772
Jean Monnet University	45.42672	4.39166	2	False	0.9984040029331838
Télécom ParisTech	48.82639	2.346389	2	True	0.9984327596370904
Ford Motor Company	42.31471629999999	-83.21023559999998	2	True	0.998461516340997
Yonsei University	37.5664	126.938805	1	False	0.9984758946929503
National Institute of Standards and Technology	38.8926926	-77.03272	1	False	0.9984902730449036
University of Turku	60.45417	22.28472	1	False	0.9985046513968568
University of Tsukuba	36.11143	140.103836	1	False	0.9985190297488102
JetBrains	50.05185	14.431	1	True	0.9985334081007635
National Research University – Higher School of Economics	55.7615	37.6335	1	False	0.9985477864527168
Kazan Federal University	55.7907	49.1219	1	False	0.9985621648046701
National University of Ireland	53.39216999999999	-6.29030466	1	False	0.9985765431566234
Vrije Universiteit Brussel	50.82242	4.39573	1	False	0.9985909215085766
Kagoshima University	31.57167	130.545	1	False	0.99860529986053
University of Texas at Dallas	32.9876442	-96.7502	1	False	0.9986196782124833
Aarhus University	56.167	10.2	1	False	0.9986340565644366
Nazarbayev University	51.09	71.39944	1	False	0.9986484349163899
University of Tehran	35.70347	51.3952	1	False	0.9986628132683432
Newcastle University	54.978	-1.615	1	False	0.9986771916202964
École Polytechnique	48.713	2.209	1	False	0.9986915699722497
Indian Institute of Technology Patna	25.5358067	84.85105	1	False	0.9987059483242031
University of Stuttgart	48.78167	9.17528	1	False	0.9987203266761564
Aalto University	60.18611	24.82861	1	False	0.9987347050281097
Bell Labs	42.3603859	-71.09401	1	True	0.998749083380063
Nara Institute of Science and Technology	34.73222	135.7325	1	False	0.9987634617320162
Institute for Creative Technologies	34.0912933	-117.951157	1	False	0.9987778400839695
University of Ulm	48.4220963	9.953774	1	False	0.9987922184359229
Leipzig University	51.33889	12.37861	1	False	0.9988065967878762
Laval University	46.78	-71.27472	1	False	0.9988209751398295
Lahore University of Management Sciences	31.47	74.4111	1	False	0.9988353534917828
Ahsanullah University of Science and Technology	23.76361	90.40694	1	False	0.998849731843736
Koç University	41.20561	29.0726471	1	False	0.9988641101956893
Aix-Marseille University	43.29361	5.357917	1	False	0.9988784885476427
Marquette University	43.038	-87.928	1	False	0.998892866899596
Uppsala University	59.8575	17.62889	1	False	0.9989072452515493
Istituto Italiano di Tecnologia	44.4749	8.9062	1	False	0.9989216236035026
Istanbul Technical University	41.10548	29.02365	1	False	0.9989360019554558
Université Paris-Saclay	48.7117348	2.16916943	1	False	0.9989503803074091
University of the Sciences	39.9461	-75.2075	1	False	0.9989647586593625
University of the Philippines	14.667	121.067	1	False	0.9989791370113158
University of the Littoral Opal Coast	50.9533	1.8795	1	False	0.9989935153632691
University of Southern Denmark	55.36861	10.42806	1	False	0.9990078937152224
Kobe University	34.72806	135.234726	1	False	0.9990222720671756
Mitre Corporation	42.5049362	-71.23656	1	True	0.9990366504191289
King's College London	51.5119438	-0.1161111	1	False	0.9990510287710822
University of Wolverhampton	52.58722	-2.12722	1	False	0.9990654071230356
Nagoya University	35.154720000000005	136.966934	1	False	0.9990797854749889
Yazd University	31.83684	54.34911	1	False	0.9990941638269422
Nanjing University of Science and Technology	32.0333	118.851921	1	False	0.9991085421788954
